fecha;station_id;estacion;temperatura_12h_C;hora_temperatura;humedad_12h_pct;hora_humedad;viento_12h_kmh;hora_viento;lluvia_24h_mm;direccion_vectorial_diaria_deg;FFMC;DMC;DC;ISI;BUI;FWI
2021-04-10;C017;Miramon;19.23;12:00;52.65;12:00;8.424;12:00;0.0;183.99498884595886;88.30669621417319;41.72905802146942;73.0786;5.140614339353665;41.517219443264146;12.218696641856694
2021-04-11;C017;Miramon;10.42;12:00;92.1;12:00;11.952;12:00;23.300000000000008;325.5514734947337;23.87917802693128;16.25437250510614;35.33834940724659;0.0009693059168083139;16.186252098667772;0.0007709392309850022
2021-04-12;C017;Miramon;11.94;12:00;59.32;12:00;9.612;12:00;1.8000000000000003;1.927949257758769;48.47143203652295;16.012431608665395;38.44154940724659;0.21941863347329;15.992671970538606;0.1732496677210505
2021-04-13;C017;Miramon;15.73;12:00;42.47;12:00;10.044;12:00;0.0;98.28562667092137;74.57542261561241;18.359730719833394;42.22694940724659;1.2421398590310064;18.318474242850318;1.3059798271011782
2021-04-14;C017;Miramon;13.57;12:00;57.07;12:00;10.764000000000001;12:00;0.0;261.5347188565826;81.34413452558667;19.886526484825392;45.62354940724659;2.268434329003876;19.843588815957748;3.585349817033815
2021-04-15;C017;Miramon;11.84;12:00;45.23;12:00;12.852;12:00;0.0;273.6361752440948;85.12083659229694;21.604699767641392;48.70874940724659;4.094487635823928;21.552436298037918;6.909234436100871
2021-04-16;C017;Miramon;11.45;12:00;50.09;12:00;15.084000000000001;12:00;0.0;333.1017755448063;85.72682084643685;23.12322229820139;51.72374940724659;4.9840438479966185;23.066359595684407;8.563588241889352
2021-04-17;C017;Miramon;11.17;12:00;49.55;12:00;12.096;12:00;0.0;353.6599237371353;85.94797595794314;24.62392850108139;54.68834940724659;4.422202908177646;24.562728142623456;7.992078926814981
2021-04-18;C017;Miramon;14.63;12:00;50.51;12:00;14.004000000000001;12:00;0.0;344.6486011244122;86.30693745922282;26.51120755874539;58.27574940724659;5.1206749475533995;26.4436970361092;9.462144900948921
2021-04-19;C017;Miramon;16.12;12:00;54.12;12:00;6.9479999999999995;12:00;0.0;227.52770493015316;86.35507566998496;28.42655030229739;62.131349407246596;3.612964362790971;28.35495786844977;7.2589627874507885
2021-04-20;C017;Miramon;15.32;12:00;72.54;12:00;12.420000000000002;12:00;0.0;291.0362387410267;84.72325526404876;29.519659704921388;65.84294940724659;3.7936678041352465;29.458296351538884;7.760816404666599
2021-04-21;C017;Miramon;16.34;12:00;64.29;12:00;12.888;12:00;0.0;309.58649174944526;84.77087062158718;31.029483532889387;69.7381494072466;3.909529682525156;30.971457982875513;8.211323924155618
2021-04-22;C017;Miramon;22.19;12:00;43.56;12:00;10.116;12:00;0.0;143.20934679119216;88.07491958853181;34.216222111321386;74.6863494072466;5.415129425730919;34.14022796675754;11.426408466752662
2021-04-23;C017;Miramon;23.41;12:00;33.47;12:00;11.016;12:00;0.0;161.4388607322494;90.54747282683684;38.169440246617384;79.8541494072466;8.077424784662062;38.06613165746308;16.544096971711376
2021-04-24;C017;Miramon;23.25;12:00;26.42;12:00;6.8759999999999994;12:00;0.0;161.4609099005262;92.12271432048053;42.51302893397738;84.99314940724659;8.201703482548954;42.37814233306249;17.69357202440729
2021-04-25;C017;Miramon;19.28;12:00;61.02;12:00;6.803999999999999;12:00;0.0;154.91036523170078;88.18799984666079;44.43893880354538;89.4175494072466;4.657678353199898;44.30543914234718;11.709258245713269
2021-04-26;C017;Miramon;14.83;12:00;96.0;12:00;2.952;12:00;2.1;256.43444205853353;58.40671645035785;39.66861720648713;93.0409494072466;0.4268844282746642;39.63099794557595;0.6098158705328167
2021-04-27;C017;Miramon;13.51;12:00;99.9;12:00;4.5;12:00;15.699999999999987;279.5533993376198;9.527525054959796;16.904280006326896;68.22990466737114;1.2775037323016626e-06;20.877384400408182;1.1899472981792829e-06
2021-04-28;C017;Miramon;13.02;12:00;90.8;12:00;5.184;12:00;0.1;276.7413923404598;20.38664604455976;17.219208871606895;71.52750466737115;0.0001965500598393265;21.499304028225374;0.00018653409369123007
